RLA Record Linkage Algorithm,bin/rlacl in/config_nc_voter.xml 5000000 0 0 0 0,5,/home/nachiket/RLA_CL_EXTRACT/data/NC_voter_processed/output.1.1.1;/home/nachiket/RLA_CL_EXTRACT/data/NC_voter_processed/output.1.1.2;/home/nachiket/RLA_CL_EXTRACT/data/NC_voter_processed/output.1.1.3;/home/nachiket/RLA_CL_EXTRACT/data/NC_voter_processed/output.1.1.4;/home/nachiket/RLA_CL_EXTRACT/data/NC_voter_processed/output.1.1.5,5000000,3,1,4609.83,365610,7.3122,4122780,82.4556,97747,1.95494,413863,8.27726,4488390,89.7678,92.1182,99.9999,24.288,64.1534,35.236,6662185,1194189,2137195,12499987506431,4605908,3673808
RLA Record Linkage Algorithm,bin/rlacl in/config_nc_voter.xml 5000000 0 0 0 0,5,/home/nachiket/RLA_CL_EXTRACT/data/NC_voter_processed/output.1.1.1;/home/nachiket/RLA_CL_EXTRACT/data/NC_voter_processed/output.1.1.2;/home/nachiket/RLA_CL_EXTRACT/data/NC_voter_processed/output.1.1.3;/home/nachiket/RLA_CL_EXTRACT/data/NC_voter_processed/output.1.1.4;/home/nachiket/RLA_CL_EXTRACT/data/NC_voter_processed/output.1.1.5,5000000,3,2,5926.1,744630,14.8926,3380307,67.6061,200959,4.01918,674104,13.4821,4124937,82.4987,97.466,99.9995,4.72805,87.8848,8.97335,58995823,403604,2927780,12499935172793,4873300,3232980
RLA Record Linkage Algorithm,bin/rlacl in/config_nc_voter.xml 5000000 0 0 0 0,5,/home/nachiket/RLA_CL_EXTRACT/data/NC_voter_processed/output.1.1.1;/home/nachiket/RLA_CL_EXTRACT/data/NC_voter_processed/output.1.1.2;/home/nachiket/RLA_CL_EXTRACT/data/NC_voter_processed/output.1.1.3;/home/nachiket/RLA_CL_EXTRACT/data/NC_voter_processed/output.1.1.4;/home/nachiket/RLA_CL_EXTRACT/data/NC_voter_processed/output.1.1.5,5000000,3,1,4263.42,552480,11.0496,3759781,75.1956,139366,2.78732,548373,10.9675,4312261,86.2452,95.0685,99.9998,10.993,76.8186,19.2336,20720440,772260,2559124,12499973448176,4753424,3448165
